drug_id,target_id,label
CHEMBL167894,CHEMBL1906,1
CHEMBL164272,CHEMBL1906,1
CHEMBL165322,CHEMBL1906,1
CHEMBL163848,CHEMBL1906,1
CHEMBL164386,CHEMBL1906,1
CHEMBL164015,CHEMBL1906,1
CHEMBL355826,CHEMBL1906,1
CHEMBL354115,CHEMBL1906,1
CHEMBL353138,CHEMBL1906,1
CHEMBL165327,CHEMBL1906,1
CHEMBL350129,CHEMBL1906,1
CHEMBL165274,CHEMBL1906,1
CHEMBL418892,CHEMBL1906,1
CHEMBL1794050,CHEMBL1906,1
CHEMBL72179,CHEMBL1906,1
CHEMBL75988,CHEMBL1906,1
CHEMBL73157,CHEMBL1906,1
CHEMBL1794052,CHEMBL1906,1
CHEMBL311402,CHEMBL1906,1
CHEMBL1789963,CHEMBL1906,1
CHEMBL73470,CHEMBL1906,1
CHEMBL73554,CHEMBL1906,1
CHEMBL78794,CHEMBL2599,0
CHEMBL142870,CHEMBL2599,0
CHEMBL142578,CHEMBL2599,0
CHEMBL2368111,CHEMBL2599,0
CHEMBL357125,CHEMBL2599,0
CHEMBL141597,CHEMBL2599,0
CHEMBL358512,CHEMBL2599,0
CHEMBL145228,CHEMBL2599,0
CHEMBL142237,CHEMBL2599,0
CHEMBL342360,CHEMBL2599,0
CHEMBL348020,CHEMBL2599,0
CHEMBL28745,CHEMBL2599,0
CHEMBL281696,CHEMBL2599,1
CHEMBL285916,CHEMBL2599,1
CHEMBL30640,CHEMBL2599,1
CHEMBL31668,CHEMBL2599,0
CHEMBL30885,CHEMBL2599,1
CHEMBL33009,CHEMBL2599,1
CHEMBL30716,CHEMBL2599,0
CHEMBL287478,CHEMBL2599,1
CHEMBL286744,CHEMBL2599,1
CHEMBL283181,CHEMBL2599,0
CHEMBL30678,CHEMBL2599,1
CHEMBL30633,CHEMBL2599,1
CHEMBL30949,CHEMBL2599,0
CHEMBL34211,CHEMBL2599,0
CHEMBL440797,CHEMBL2599,0
CHEMBL30723,CHEMBL2599,0
CHEMBL30823,CHEMBL2599,1
CHEMBL282342,CHEMBL2599,1
CHEMBL287267,CHEMBL2599,1
CHEMBL30826,CHEMBL2599,1
CHEMBL33069,CHEMBL2599,1
CHEMBL34104,CHEMBL2599,1
CHEMBL30388,CHEMBL2599,0
CHEMBL284590,CHEMBL2599,1
CHEMBL30355,CHEMBL2599,1
CHEMBL30548,CHEMBL2599,1
CHEMBL285346,CHEMBL2599,1
CHEMBL281078,CHEMBL2599,0
CHEMBL30588,CHEMBL2599,1
CHEMBL281965,CHEMBL2599,0
CHEMBL30240,CHEMBL2599,0
CHEMBL285889,CHEMBL2599,1
CHEMBL30708,CHEMBL2599,1
CHEMBL33984,CHEMBL2599,1
CHEMBL281108,CHEMBL2599,1
CHEMBL30381,CHEMBL2599,1
CHEMBL30774,CHEMBL2599,1
CHEMBL30981,CHEMBL2599,1
CHEMBL33175,CHEMBL2599,0
CHEMBL30642,CHEMBL2599,1
CHEMBL30514,CHEMBL2599,1
CHEMBL31141,CHEMBL2599,1
CHEMBL33626,CHEMBL2599,1
CHEMBL284675,CHEMBL2599,1
CHEMBL281015,CHEMBL2599,0
CHEMBL417315,CHEMBL2599,1
CHEMBL33466,CHEMBL2599,1
CHEMBL30661,CHEMBL2599,0
CHEMBL33373,CHEMBL2599,0
CHEMBL30824,CHEMBL2599,1
CHEMBL30123,CHEMBL2599,1
CHEMBL30566,CHEMBL2599,1
CHEMBL30271,CHEMBL2599,1
CHEMBL30873,CHEMBL2599,1
CHEMBL30706,CHEMBL2599,1
CHEMBL434202,CHEMBL2599,1
CHEMBL102765,CHEMBL2599,0
CHEMBL3706656,CHEMBL2599,0
CHEMBL319179,CHEMBL2599,0
CHEMBL318300,CHEMBL2599,0
CHEMBL419353,CHEMBL2599,0
CHEMBL102766,CHEMBL2599,0
CHEMBL103838,CHEMBL2599,0
CHEMBL419539,CHEMBL2599,0
CHEMBL320372,CHEMBL2599,0
CHEMBL316967,CHEMBL2599,0
CHEMBL104519,CHEMBL2599,1
CHEMBL105421,CHEMBL2599,0
CHEMBL321976,CHEMBL2599,1
CHEMBL105740,CHEMBL2599,1
CHEMBL105427,CHEMBL2599,1
CHEMBL104813,CHEMBL2599,1
CHEMBL322152,CHEMBL2599,1
CHEMBL321955,CHEMBL2599,1
CHEMBL106226,CHEMBL2599,1
CHEMBL104583,CHEMBL2599,0
CHEMBL319613,CHEMBL2599,1
CHEMBL105438,CHEMBL2599,1
CHEMBL104651,CHEMBL2599,1
CHEMBL322368,CHEMBL2599,1
CHEMBL1788130,CHEMBL2599,1
CHEMBL106095,CHEMBL2599,1
CHEMBL431645,CHEMBL2599,1
CHEMBL105061,CHEMBL2599,1
CHEMBL316756,CHEMBL2599,1
CHEMBL108258,CHEMBL2599,1
CHEMBL107061,CHEMBL2599,1
CHEMBL104279,CHEMBL2599,1
CHEMBL104333,CHEMBL2599,1
CHEMBL318079,CHEMBL2599,1
CHEMBL104691,CHEMBL2599,1
CHEMBL423330,CHEMBL2599,0
CHEMBL132006,CHEMBL2599,0
CHEMBL77067,CHEMBL2599,0
CHEMBL411163,CHEMBL2599,1
CHEMBL134191,CHEMBL2599,0
CHEMBL130106,CHEMBL2599,0
CHEMBL133511,CHEMBL2599,0
CHEMBL341314,CHEMBL2599,0
CHEMBL129842,CHEMBL2599,0
CHEMBL311937,CHEMBL2599,0
CHEMBL134030,CHEMBL2599,0
CHEMBL336957,CHEMBL2599,0
CHEMBL130931,CHEMBL2599,0
CHEMBL134004,CHEMBL2599,0
CHEMBL131229,CHEMBL2599,0
CHEMBL130751,CHEMBL2599,0
CHEMBL336864,CHEMBL2599,0
CHEMBL131768,CHEMBL2599,0
CHEMBL310313,CHEMBL2599,0
CHEMBL130871,CHEMBL2599,0
CHEMBL132014,CHEMBL2599,0
CHEMBL337451,CHEMBL2599,0
CHEMBL76963,CHEMBL2599,0
CHEMBL132963,CHEMBL2599,0
CHEMBL335284,CHEMBL2599,0
CHEMBL336644,CHEMBL2599,0
CHEMBL334979,CHEMBL2599,0
CHEMBL336978,CHEMBL2599,0
CHEMBL335628,CHEMBL2599,0
CHEMBL134042,CHEMBL2599,0
CHEMBL133185,CHEMBL2599,0
CHEMBL337253,CHEMBL2599,0
CHEMBL130401,CHEMBL2599,0
CHEMBL131944,CHEMBL2599,0
CHEMBL337459,CHEMBL2599,0
CHEMBL339077,CHEMBL2599,0
CHEMBL131361,CHEMBL2599,0
CHEMBL430059,CHEMBL2599,0
CHEMBL424449,CHEMBL2599,0
CHEMBL334539,CHEMBL2599,0
CHEMBL340977,CHEMBL2599,0
CHEMBL336314,CHEMBL2599,0
CHEMBL336958,CHEMBL2599,0
CHEMBL407143,CHEMBL2599,0
CHEMBL134243,CHEMBL2599,0
CHEMBL334891,CHEMBL2599,0
CHEMBL133929,CHEMBL2599,0
CHEMBL132007,CHEMBL2599,0
CHEMBL336949,CHEMBL2599,0
CHEMBL133644,CHEMBL2599,0
CHEMBL337737,CHEMBL2599,0
CHEMBL2369726,CHEMBL2599,1
CHEMBL1793843,CHEMBL2599,0
CHEMBL1793842,CHEMBL2599,1
CHEMBL1793844,CHEMBL2599,0
CHEMBL1793841,CHEMBL2599,0
CHEMBL137829,CHEMBL2599,0
CHEMBL138698,CHEMBL2599,0
CHEMBL137924,CHEMBL2599,0
CHEMBL440529,CHEMBL2599,0
CHEMBL141271,CHEMBL2599,0
CHEMBL142135,CHEMBL2599,0
CHEMBL422643,CHEMBL2599,0
CHEMBL140774,CHEMBL2599,0
CHEMBL138340,CHEMBL2599,0
CHEMBL344614,CHEMBL2599,0
CHEMBL44918,CHEMBL2599,0
CHEMBL200586,CHEMBL3024,0
CHEMBL199996,CHEMBL3024,0
CHEMBL199658,CHEMBL3024,0
CHEMBL199657,CHEMBL3024,0
CHEMBL371695,CHEMBL3024,0
CHEMBL382070,CHEMBL3024,0
CHEMBL199759,CHEMBL3024,0
CHEMBL370199,CHEMBL3024,0
CHEMBL199737,CHEMBL3024,0
CHEMBL371239,CHEMBL3024,0
CHEMBL199383,CHEMBL3024,0
CHEMBL197923,CHEMBL3024,0
CHEMBL199755,CHEMBL3024,0
CHEMBL199528,CHEMBL3024,0
CHEMBL373001,CHEMBL3024,0
CHEMBL199951,CHEMBL3024,0
CHEMBL200657,CHEMBL3024,0
CHEMBL371242,CHEMBL3024,0
CHEMBL198022,CHEMBL3024,0
CHEMBL200348,CHEMBL3024,0
CHEMBL200796,CHEMBL3024,0
CHEMBL219899,CHEMBL3024,1
CHEMBL375787,CHEMBL3024,0
CHEMBL220032,CHEMBL3024,1
CHEMBL219711,CHEMBL3024,1
CHEMBL222312,CHEMBL3024,1
CHEMBL242237,CHEMBL3024,1
CHEMBL233001,CHEMBL3024,0
CHEMBL232601,CHEMBL3024,0
CHEMBL262623,CHEMBL3024,0
CHEMBL260620,CHEMBL3024,0
CHEMBL259381,CHEMBL3024,0
CHEMBL259380,CHEMBL3024,0
CHEMBL407265,CHEMBL3024,0
CHEMBL407532,CHEMBL3024,0
CHEMBL405233,CHEMBL3024,0
CHEMBL263902,CHEMBL3024,0
CHEMBL497350,CHEMBL3024,0
CHEMBL521887,CHEMBL3024,0
CHEMBL497353,CHEMBL3024,0
CHEMBL496129,CHEMBL3024,0
CHEMBL525907,CHEMBL3024,0
CHEMBL496954,CHEMBL3024,0
CHEMBL497158,CHEMBL3024,1
CHEMBL523423,CHEMBL3024,0
CHEMBL497159,CHEMBL3024,0
CHEMBL495926,CHEMBL3024,0
CHEMBL523233,CHEMBL3024,1
CHEMBL496125,CHEMBL3024,0
CHEMBL522392,CHEMBL3024,1
CHEMBL498189,CHEMBL3024,0
CHEMBL478028,CHEMBL3024,1
CHEMBL491850,CHEMBL3024,0
CHEMBL508139,CHEMBL3024,1
CHEMBL492055,CHEMBL3024,1
CHEMBL485295,CHEMBL3024,1
CHEMBL519858,CHEMBL3024,1
CHEMBL485496,CHEMBL3024,1
CHEMBL485497,CHEMBL3024,1
CHEMBL484473,CHEMBL3024,1
CHEMBL525911,CHEMBL3024,1
CHEMBL498190,CHEMBL3024,1
CHEMBL498191,CHEMBL3024,1
CHEMBL497167,CHEMBL3024,1
CHEMBL496337,CHEMBL3024,1
CHEMBL507529,CHEMBL3024,1
CHEMBL485285,CHEMBL3024,0
CHEMBL523559,CHEMBL3024,0
CHEMBL485286,CHEMBL3024,0
CHEMBL495729,CHEMBL3024,0
CHEMBL497563,CHEMBL3024,0
CHEMBL522579,CHEMBL3024,0
CHEMBL521734,CHEMBL3024,0
CHEMBL526639,CHEMBL3024,0
CHEMBL514499,CHEMBL3024,1
CHEMBL514162,CHEMBL3024,1
CHEMBL222419,CHEMBL3024,1
CHEMBL521806,CHEMBL3024,1
CHEMBL493326,CHEMBL3024,1
CHEMBL522709,CHEMBL3024,1
CHEMBL1794067,CHEMBL3024,1
CHEMBL1964261,CHEMBL3024,1
CHEMBL1964262,CHEMBL3024,1
CHEMBL1794068,CHEMBL3024,1
CHEMBL1794069,CHEMBL3024,1
CHEMBL1964263,CHEMBL3024,1
CHEMBL1964264,CHEMBL3024,1
CHEMBL1964265,CHEMBL3024,1
CHEMBL493940,CHEMBL3024,0
CHEMBL522011,CHEMBL3024,0
CHEMBL454973,CHEMBL3024,0
CHEMBL497949,CHEMBL3024,0
CHEMBL525203,CHEMBL3024,0
CHEMBL519225,CHEMBL3024,0
CHEMBL519224,CHEMBL3024,0
CHEMBL486123,CHEMBL3024,0
CHEMBL486124,CHEMBL3024,0
CHEMBL487776,CHEMBL3024,0
CHEMBL487976,CHEMBL3024,0
CHEMBL487977,CHEMBL3024,1
CHEMBL519257,CHEMBL3024,1
CHEMBL520692,CHEMBL3024,1
CHEMBL486346,CHEMBL3024,0
CHEMBL486550,CHEMBL3024,0
CHEMBL486551,CHEMBL3024,0
CHEMBL521204,CHEMBL3024,1
CHEMBL205799,CHEMBL2959,0
CHEMBL208165,CHEMBL2959,0
CHEMBL208265,CHEMBL2959,0
CHEMBL208254,CHEMBL2959,0
CHEMBL204515,CHEMBL2959,0
CHEMBL380082,CHEMBL2959,0
CHEMBL205959,CHEMBL2959,0
CHEMBL380075,CHEMBL2959,0
CHEMBL207830,CHEMBL2959,0
CHEMBL208353,CHEMBL2959,0
CHEMBL426499,CHEMBL2959,0
CHEMBL204888,CHEMBL2959,0
CHEMBL381296,CHEMBL2959,1
CHEMBL208255,CHEMBL2959,1
CHEMBL382362,CHEMBL2959,1
CHEMBL383129,CHEMBL2959,1
CHEMBL204418,CHEMBL2959,1
CHEMBL207329,CHEMBL2959,1
CHEMBL381367,CHEMBL2959,1
CHEMBL207272,CHEMBL2959,1
CHEMBL207331,CHEMBL2959,1
CHEMBL383767,CHEMBL2959,1
CHEMBL206424,CHEMBL2959,0
CHEMBL381107,CHEMBL2959,0
CHEMBL427033,CHEMBL2959,0
CHEMBL205638,CHEMBL2959,1
CHEMBL205585,CHEMBL2959,0
CHEMBL205861,CHEMBL2959,1
CHEMBL205599,CHEMBL2959,0
CHEMBL440046,CHEMBL2959,0
CHEMBL378555,CHEMBL2959,1
CHEMBL205688,CHEMBL2959,1
CHEMBL205572,CHEMBL2959,0
CHEMBL204624,CHEMBL2959,0
CHEMBL208501,CHEMBL2959,0
CHEMBL383455,CHEMBL2959,1
CHEMBL205541,CHEMBL2959,0
CHEMBL425235,CHEMBL2959,0
CHEMBL205691,CHEMBL2959,0
CHEMBL207732,CHEMBL2959,0
CHEMBL205641,CHEMBL2959,1
CHEMBL208523,CHEMBL2959,0
CHEMBL379281,CHEMBL2959,0
CHEMBL204676,CHEMBL2959,0
CHEMBL204675,CHEMBL2959,0
CHEMBL211601,CHEMBL2959,1
CHEMBL377906,CHEMBL2959,1
CHEMBL210123,CHEMBL2959,1
CHEMBL384680,CHEMBL2959,1
CHEMBL209881,CHEMBL2959,1
CHEMBL208901,CHEMBL2959,1
CHEMBL210932,CHEMBL2959,1
CHEMBL208846,CHEMBL2959,1
CHEMBL379478,CHEMBL2959,1
CHEMBL377750,CHEMBL2959,1
CHEMBL210248,CHEMBL2959,1
CHEMBL208542,CHEMBL2959,1
CHEMBL208541,CHEMBL2959,0
CHEMBL210953,CHEMBL2959,0
CHEMBL380042,CHEMBL2959,0
CHEMBL211035,CHEMBL2959,0
CHEMBL212269,CHEMBL2959,1
CHEMBL211998,CHEMBL2959,0
CHEMBL211842,CHEMBL2959,1
CHEMBL209163,CHEMBL2959,1
CHEMBL210985,CHEMBL2959,1
CHEMBL380058,CHEMBL2959,1
CHEMBL211291,CHEMBL2959,1
CHEMBL379114,CHEMBL2959,1
CHEMBL211355,CHEMBL2959,1
CHEMBL206905,CHEMBL2959,1
CHEMBL209056,CHEMBL2959,0
CHEMBL210046,CHEMBL2959,0
CHEMBL209400,CHEMBL2959,1
CHEMBL210599,CHEMBL2959,0
CHEMBL211136,CHEMBL2959,1
CHEMBL210528,CHEMBL2959,1
CHEMBL209004,CHEMBL2959,1
CHEMBL210243,CHEMBL2959,1
CHEMBL373513,CHEMBL2959,1
CHEMBL210735,CHEMBL2959,1
CHEMBL209009,CHEMBL2959,1
CHEMBL208867,CHEMBL2959,0
CHEMBL437495,CHEMBL2959,1
CHEMBL377355,CHEMBL2959,0
CHEMBL426685,CHEMBL2959,0
CHEMBL211021,CHEMBL2959,1
CHEMBL273966,CHEMBL2959,1
CHEMBL209148,CHEMBL2959,1
CHEMBL234018,CHEMBL2959,1
CHEMBL233338,CHEMBL2959,1
CHEMBL400228,CHEMBL2959,0
CHEMBL429256,CHEMBL2959,0
CHEMBL231923,CHEMBL2959,0
CHEMBL231708,CHEMBL2959,0
CHEMBL398999,CHEMBL2959,1
CHEMBL233366,CHEMBL2959,1
CHEMBL233365,CHEMBL2959,1
CHEMBL233169,CHEMBL2959,1
CHEMBL233168,CHEMBL2959,0
CHEMBL232966,CHEMBL2959,1
CHEMBL232965,CHEMBL2959,0
CHEMBL232769,CHEMBL2959,1
CHEMBL232580,CHEMBL2959,1
CHEMBL391934,CHEMBL2959,1
CHEMBL232579,CHEMBL2959,1
CHEMBL232382,CHEMBL2959,1
CHEMBL232381,CHEMBL2959,1
CHEMBL232363,CHEMBL2959,1
CHEMBL232157,CHEMBL2959,1
CHEMBL391884,CHEMBL2959,1
CHEMBL232155,CHEMBL2959,0
CHEMBL231960,CHEMBL2959,0
CHEMBL231959,CHEMBL2959,0
CHEMBL391883,CHEMBL2959,0
CHEMBL231958,CHEMBL2959,1
CHEMBL231747,CHEMBL2959,1
CHEMBL391679,CHEMBL2959,0
CHEMBL231745,CHEMBL2959,1
CHEMBL234597,CHEMBL2959,1
CHEMBL392048,CHEMBL2959,1
CHEMBL234392,CHEMBL2959,1
CHEMBL234390,CHEMBL2959,1
CHEMBL234020,CHEMBL2959,0
CHEMBL234019,CHEMBL2959,1
CHEMBL473773,CHEMBL2835,0
CHEMBL585927,CHEMBL2835,0
CHEMBL599224,CHEMBL2835,0
CHEMBL599428,CHEMBL2835,0
CHEMBL597754,CHEMBL2835,0
CHEMBL1081443,CHEMBL2835,1
CHEMBL1081290,CHEMBL2835,1
CHEMBL1081291,CHEMBL2835,0
CHEMBL1081292,CHEMBL2835,0
CHEMBL1081975,CHEMBL2835,1
CHEMBL1081976,CHEMBL2835,1
CHEMBL1081977,CHEMBL2835,1
CHEMBL1081978,CHEMBL2835,1
CHEMBL1081484,CHEMBL2835,1
CHEMBL1081485,CHEMBL2835,1
CHEMBL1081663,CHEMBL2835,1
CHEMBL1081664,CHEMBL2835,1
CHEMBL1080159,CHEMBL2835,1
CHEMBL1082022,CHEMBL2835,1
CHEMBL1082023,CHEMBL2835,1
CHEMBL1076700,CHEMBL2835,1
CHEMBL1093749,CHEMBL2835,1
CHEMBL1093191,CHEMBL2835,1
CHEMBL1093468,CHEMBL2835,1
CHEMBL1089833,CHEMBL2835,1
CHEMBL1091190,CHEMBL2835,0
CHEMBL1091191,CHEMBL2835,1
CHEMBL1091565,CHEMBL2835,1
CHEMBL1092588,CHEMBL2835,0
CHEMBL1093454,CHEMBL2835,0
CHEMBL1088856,CHEMBL2835,1
CHEMBL1088857,CHEMBL2835,1
CHEMBL1089813,CHEMBL2835,0
CHEMBL1089814,CHEMBL2835,0
CHEMBL1092063,CHEMBL2835,1
CHEMBL1089815,CHEMBL2835,1
CHEMBL1092840,CHEMBL2835,1
CHEMBL1093119,CHEMBL2835,1
CHEMBL1089773,CHEMBL2835,1
CHEMBL1092925,CHEMBL2835,1
CHEMBL1092926,CHEMBL2835,1
CHEMBL1085511,CHEMBL2835,0
CHEMBL1272116,CHEMBL2835,0
CHEMBL1272171,CHEMBL2835,0
CHEMBL1287883,CHEMBL2835,1
CHEMBL1287812,CHEMBL2835,1
CHEMBL1287910,CHEMBL2835,1
CHEMBL1287940,CHEMBL2835,1
CHEMBL1287941,CHEMBL2835,1
CHEMBL1287971,CHEMBL2835,1
CHEMBL1288001,CHEMBL2835,1
CHEMBL1288002,CHEMBL2835,1
CHEMBL1288032,CHEMBL2835,1
CHEMBL1288062,CHEMBL2835,0
CHEMBL3116050,CHEMBL2968,1
CHEMBL3622826,CHEMBL2968,1
CHEMBL376505,CHEMBL2553,0
CHEMBL228043,CHEMBL2971,0
CHEMBL246356,CHEMBL2971,0
CHEMBL253292,CHEMBL2971,0
CHEMBL500779,CHEMBL2971,0
CHEMBL446576,CHEMBL2971,0
CHEMBL479619,CHEMBL2971,0
CHEMBL479620,CHEMBL2971,0
CHEMBL481584,CHEMBL2971,0
CHEMBL510641,CHEMBL2971,1
CHEMBL498859,CHEMBL2971,1
CHEMBL481583,CHEMBL2971,1
CHEMBL481585,CHEMBL2971,0
CHEMBL519279,CHEMBL2971,0
CHEMBL480998,CHEMBL2971,0
CHEMBL480411,CHEMBL2971,1
CHEMBL447670,CHEMBL2971,0
CHEMBL480412,CHEMBL2971,0
CHEMBL480606,CHEMBL2971,0
CHEMBL479830,CHEMBL2971,0
CHEMBL481985,CHEMBL2971,1
CHEMBL520947,CHEMBL2971,1
CHEMBL482187,CHEMBL2971,0
CHEMBL482188,CHEMBL2971,1
CHEMBL482189,CHEMBL2971,1
CHEMBL465091,CHEMBL2971,0
CHEMBL501406,CHEMBL2971,0
CHEMBL257167,CHEMBL2971,1
CHEMBL461139,CHEMBL2971,0
CHEMBL461140,CHEMBL2971,0
CHEMBL459977,CHEMBL2971,1
CHEMBL459769,CHEMBL2971,1
CHEMBL494221,CHEMBL2971,0
CHEMBL493169,CHEMBL2971,0
CHEMBL559626,CHEMBL2971,1
CHEMBL551570,CHEMBL2971,0
CHEMBL564365,CHEMBL2971,0
CHEMBL560245,CHEMBL2971,0
CHEMBL563080,CHEMBL2971,0
CHEMBL563555,CHEMBL2971,0
CHEMBL563257,CHEMBL2971,0
CHEMBL3182444,CHEMBL2972,0
CHEMBL1088751,CHEMBL2972,0
CHEMBL1761512,CHEMBL4937,0
CHEMBL259850,CHEMBL4937,0
CHEMBL1824539,CHEMBL4937,0
CHEMBL1824540,CHEMBL4937,0
CHEMBL1824334,CHEMBL4937,0
CHEMBL1824332,CHEMBL4937,0
CHEMBL1982880,CHEMBL2493,0
CHEMBL591325,CHEMBL2494,0
CHEMBL4077967,CHEMBL3042,1
CHEMBL8056,CHEMBL2656,0
CHEMBL8013,CHEMBL2656,0
CHEMBL8265,CHEMBL2656,0
CHEMBL260416,CHEMBL2850,1
CHEMBL261690,CHEMBL2850,1
CHEMBL406644,CHEMBL2850,1
CHEMBL260929,CHEMBL2850,1
CHEMBL407980,CHEMBL2850,1
CHEMBL288143,CHEMBL2850,1
CHEMBL405021,CHEMBL2850,1
CHEMBL106060,CHEMBL2850,0
CHEMBL260231,CHEMBL2850,1
CHEMBL260163,CHEMBL2850,1
CHEMBL101747,CHEMBL2850,1
CHEMBL261660,CHEMBL2850,1
CHEMBL421207,CHEMBL2850,1
CHEMBL427909,CHEMBL2850,1
CHEMBL102936,CHEMBL2850,0
CHEMBL407113,CHEMBL2850,1
CHEMBL408564,CHEMBL2850,1
CHEMBL260928,CHEMBL2850,1
CHEMBL101804,CHEMBL2850,1
CHEMBL261440,CHEMBL2850,0
CHEMBL103080,CHEMBL2850,0
CHEMBL407981,CHEMBL2850,1
CHEMBL103099,CHEMBL2850,0
CHEMBL259838,CHEMBL2850,1
CHEMBL103098,CHEMBL2850,0
CHEMBL260243,CHEMBL2850,1
CHEMBL103112,CHEMBL2850,0
CHEMBL105213,CHEMBL2850,0
CHEMBL260417,CHEMBL2850,1
CHEMBL261659,CHEMBL2850,1
CHEMBL260135,CHEMBL2850,1
CHEMBL259270,CHEMBL2850,1
CHEMBL419903,CHEMBL2850,0
CHEMBL318522,CHEMBL2850,1
CHEMBL317657,CHEMBL2850,1
CHEMBL280221,CHEMBL2850,0
CHEMBL405145,CHEMBL2850,1
CHEMBL428968,CHEMBL2850,0
CHEMBL407002,CHEMBL2850,1
CHEMBL407374,CHEMBL2850,0
CHEMBL41783,CHEMBL2850,1
CHEMBL264161,CHEMBL2850,1
CHEMBL261549,CHEMBL2850,1
CHEMBL290147,CHEMBL2850,0
CHEMBL40835,CHEMBL2850,0
CHEMBL260329,CHEMBL2850,1
CHEMBL264162,CHEMBL2850,1
CHEMBL258483,CHEMBL2850,1
CHEMBL288448,CHEMBL2850,1
CHEMBL406701,CHEMBL2850,1
CHEMBL261441,CHEMBL2850,1
CHEMBL40493,CHEMBL2850,0
CHEMBL259744,CHEMBL2850,1
CHEMBL263907,CHEMBL2850,1
CHEMBL407003,CHEMBL2850,1
CHEMBL261052,CHEMBL2850,1
CHEMBL261439,CHEMBL2850,1
CHEMBL259925,CHEMBL2850,0
CHEMBL406062,CHEMBL2850,1
CHEMBL261661,CHEMBL2850,0
CHEMBL408634,CHEMBL2850,1
CHEMBL261366,CHEMBL2850,1
CHEMBL261596,CHEMBL2850,1
CHEMBL409738,CHEMBL2850,1
CHEMBL258701,CHEMBL2850,1
CHEMBL408809,CHEMBL2850,0
CHEMBL406125,CHEMBL2850,1
CHEMBL261127,CHEMBL2850,1
CHEMBL259271,CHEMBL2850,1
CHEMBL407373,CHEMBL2850,1
CHEMBL287731,CHEMBL2850,0
CHEMBL261264,CHEMBL2850,1
CHEMBL261518,CHEMBL2850,1
CHEMBL160968,CHEMBL2850,0
CHEMBL156807,CHEMBL2850,0
CHEMBL350435,CHEMBL2850,0
CHEMBL155680,CHEMBL2850,0
CHEMBL348505,CHEMBL2850,0
CHEMBL345348,CHEMBL2850,0
CHEMBL349540,CHEMBL2850,0
CHEMBL347134,CHEMBL2850,0
CHEMBL156563,CHEMBL2850,0
CHEMBL158781,CHEMBL2850,0
CHEMBL158208,CHEMBL2850,1
CHEMBL345801,CHEMBL2850,0
CHEMBL155931,CHEMBL2850,0
CHEMBL157141,CHEMBL2850,0
CHEMBL159149,CHEMBL2850,0
CHEMBL160743,CHEMBL2850,0
CHEMBL156153,CHEMBL2850,0
CHEMBL156524,CHEMBL2850,0
CHEMBL155967,CHEMBL2850,0
CHEMBL346371,CHEMBL2850,0
CHEMBL157258,CHEMBL2850,0
CHEMBL158559,CHEMBL2850,0
CHEMBL346493,CHEMBL2850,0
CHEMBL155904,CHEMBL2850,0
CHEMBL160333,CHEMBL2850,0
CHEMBL156684,CHEMBL2850,0
CHEMBL156506,CHEMBL2850,0
CHEMBL347857,CHEMBL2850,0
CHEMBL352222,CHEMBL2850,0
CHEMBL346996,CHEMBL2850,0
CHEMBL160585,CHEMBL2850,1
CHEMBL347419,CHEMBL2850,0
CHEMBL349810,CHEMBL2850,0
CHEMBL351334,CHEMBL2850,0
CHEMBL346721,CHEMBL2850,0
CHEMBL156218,CHEMBL2850,0
CHEMBL156263,CHEMBL2850,0
CHEMBL346066,CHEMBL2850,0
CHEMBL347580,CHEMBL2850,0
CHEMBL157089,CHEMBL2850,0
CHEMBL158526,CHEMBL2850,0
CHEMBL351356,CHEMBL2850,0
CHEMBL346829,CHEMBL2850,0
CHEMBL160586,CHEMBL2850,1
CHEMBL160231,CHEMBL2850,0
CHEMBL345212,CHEMBL2850,0
CHEMBL156801,CHEMBL2850,0
CHEMBL160829,CHEMBL2850,0
CHEMBL422714,CHEMBL2850,0
CHEMBL157348,CHEMBL2850,0
CHEMBL158835,CHEMBL2850,0
CHEMBL156379,CHEMBL2850,1
CHEMBL156987,CHEMBL2850,0
CHEMBL434484,CHEMBL2850,0
CHEMBL158719,CHEMBL2850,0
CHEMBL160937,CHEMBL2850,0
CHEMBL351801,CHEMBL2850,0
CHEMBL158885,CHEMBL2850,0
CHEMBL350029,CHEMBL2850,0
CHEMBL351342,CHEMBL2850,0
CHEMBL347647,CHEMBL2850,0
CHEMBL160251,CHEMBL2850,0
CHEMBL435045,CHEMBL2850,0
CHEMBL346523,CHEMBL2850,0
CHEMBL346551,CHEMBL2850,0
CHEMBL156808,CHEMBL2850,0
CHEMBL345800,CHEMBL2850,0
CHEMBL347681,CHEMBL2850,0
CHEMBL350702,CHEMBL2850,0
CHEMBL347632,CHEMBL2850,0
CHEMBL160876,CHEMBL2850,0
CHEMBL346107,CHEMBL2850,0
CHEMBL345364,CHEMBL2850,0
CHEMBL160598,CHEMBL2850,0
CHEMBL156277,CHEMBL2850,0
CHEMBL160938,CHEMBL2850,0
CHEMBL160373,CHEMBL2850,0
CHEMBL419525,CHEMBL4274,0
CHEMBL63647,CHEMBL2196,0
CHEMBL34704,CHEMBL2964,1
CHEMBL261237,CHEMBL2964,1
CHEMBL402818,CHEMBL2964,0
CHEMBL571823,CHEMBL2964,1
CHEMBL571580,CHEMBL2964,0
CHEMBL570488,CHEMBL2964,0
CHEMBL568920,CHEMBL2964,0
CHEMBL568921,CHEMBL2964,0
CHEMBL571137,CHEMBL2964,0
